Elevator Call,236.1960352,-1,4,10,8
Elevator Call,245.0011818,-2,-7,10,0
Elevator Call,247.1593766,-6,74,10,1
Elevator Call,248.1361864,0,1,10,3
Elevator Call,255.0882668,-6,68,10,1
Elevator Call,255.6845165,-7,7,10,5
Elevator Call,262.0684767,-2,-3,10,8
Elevator Call,265.2648043,-6,90,10,0
Elevator Call,265.7078421,-9,49,10,2
Elevator Call,271.1769686,0,-7,10,9
Elevator Call,286.6733773,-6,-2,10,3
Elevator Call,287.7026182,-4,32,10,4
Elevator Call,287.7486589,-3,75,10,6
Elevator Call,289.2408242,-1,92,10,7
Elevator Call,290.4617878,-1,-8,10,8
Elevator Call,291.3013233,-6,86,10,4
Elevator Call,296.4464107,-8,-4,10,8
Elevator Call,299.5038593,-6,-5,10,8
Elevator Call,302.9377381,-8,-3,10,9
Elevator Call,306.6526216,-5,98,10,0
Elevator Call,309.2553589,-6,18,10,7
Elevator Call,314.8148906,28,50,10,2
Elevator Call,319.9212737,-1,17,10,1
Elevator Call,321.1484839,-2,-7,10,3
Elevator Call,323.5937697,0,-5,10,5
Elevator Call,325.8641008,-7,-6,10,6
Elevator Call,326.8172245,18,69,10,1
Elevator Call,330.3594558,-7,-8,10,8
Elevator Call,342.8376835,-5,9,10,5
Elevator Call,343.0926826,62,-2,10,9
Elevator Call,345.5396026,-1,0,10,0
Elevator Call,345.8336522,0,97,10,2
Elevator Call,352.6777742,8,-2,10,3
Elevator Call,358.045812,-2,4,10,6
Elevator Call,363.4001718,-5,-4,10,4
Elevator Call,364.9921415,8,51,10,2
Elevator Call,365.1533127,-7,89,10,4
Elevator Call,380.0707449,-3,4,10,5
Elevator Call,384.8563212,0,29,10,3
Elevator Call,390.0961592,27,57,10,9
Elevator Call,395.4574225,-4,26,10,6
Elevator Call,395.7385476,-3,78,10,7
Elevator Call,396.4349073,-4,58,10,0
Elevator Call,411.2807706,-4,68,10,1
Elevator Call,413.6312136,-7,35,10,6
Elevator Call,414.2750727,-7,-9,10,7
Elevator Call,419.4506691,-4,-5,10,8
Elevator Call,428.5102982,0,50,10,2
Elevator Call,429.0659883,-3,-4,10,8
Elevator Call,433.8181105,64,-4,10,9
Elevator Call,434.3958315,-5,-4,10,0
Elevator Call,440.1727156,-7,35,10,7
Elevator Call,453.666071,-6,19,10,1
Elevator Call,454.5668277,22,39,10,3
Elevator Call,463.0393565,-5,39,10,6
Elevator Call,469.1847762,-3,49,10,2
Elevator Call,471.7547111,-7,89,10,4
Elevator Call,473.0429549,21,63,10,9
Elevator Call,474.3070307,-4,-5,10,5
Elevator Call,474.4516514,-2,97,10,0
Elevator Call,478.9120806,-1,17,10,7
Elevator Call,486.5929955,-2,0,10,1
Elevator Call,492.780101,-4,-9,10,3
Elevator Call,494.4993612,-6,0,10,4
Elevator Call,497.2462713,-8,-9,10,5
Elevator Call,505.7307512,-5,22,10,7
Elevator Call,518.0674873,-2,4,10,5
Elevator Call,518.8597307,-1,31,10,3
Elevator Call,519.7795509,-2,89,10,4
Elevator Call,520.6845259,0,75,10,1
Elevator Call,522.8890541,40,-6,10,9
Elevator Call,526.323381,0,86,10,6
Elevator Call,533.5237446,-8,-3,10,0
Elevator Call,545.0053455,0,5,10,2
Elevator Call,548.3665338,-7,-5,10,8
Elevator Call,548.6900304,0,56,10,9
Elevator Call,549.1632702,-8,77,10,1
Elevator Call,553.5609082,90,0,10,8
Elevator Call,555.4552072,-6,54,10,2
Elevator Call,559.1940814,96,-4,10,8
Elevator Call,566.0510261,-3,14,10,7
Elevator Call,572.8436949,-3,59,10,0
Elevator Call,574.1047389,-9,-5,10,3
Elevator Call,574.3481746,-3,32,10,4
Elevator Call,574.3681907,-6,36,10,6
Elevator Call,584.0225092,-4,23,10,3
Elevator Call,589.3220302,-1,0,10,5
Elevator Call,593.4238522,-5,43,10,6
Elevator Call,595.2403016,-4,-5,10,8
Elevator Call,602.3119126,-7,96,10,0
Elevator Call,612.6685743,40,49,10,2
Elevator Call,615.3214705,-4,-1,10,9
Elevator Call,616.5834013,13,-4,10,1
Elevator Call,617.2617392,30,-4,10,4
Elevator Call,625.6737732,-8,71,10,1
Elevator Call,645.8408958,-4,-5,10,5
Elevator Call,646.3320949,-4,85,10,4
Elevator Call,646.8274071,-3,71,10,7
Elevator Call,651.66161,-9,-10,10,8
Elevator Call,652.3423759,-9,-5,10,8
Elevator Call,654.9657471,0,-9,10,8
Elevator Call,660.8209492,-9,-8,10,8
Elevator Call,668.0095444,91,-9,10,9
Elevator Call,670.0530244,0,-7,10,0
Elevator Call,670.7006557,-5,-2,10,2
Elevator Call,671.2986521,-2,67,10,9
Elevator Call,672.685967,2,17,10,7
Elevator Call,674.3611197,-5,78,10,4
Elevator Call,674.9750782,0,82,10,5
Elevator Call,680.0040159,-6,-7,10,3
Elevator Call,683.9214709,-6,43,10,6
Elevator Call,685.7899147,-4,53,10,2
Elevator Call,685.9465267,-5,62,10,0
Elevator Call,686.8809676,-2,48,10,3
Elevator Call,690.5548999,4,90,10,0
Elevator Call,694.5321945,20,-8,10,1
Elevator Call,704.2817283,-4,66,10,9
Elevator Call,704.9255677,-9,-1,10,5
Elevator Call,725.0774221,-3,-9,10,6
Elevator Call,725.3808385,-6,75,10,1
Elevator Call,726.5015288,-2,78,10,4
Elevator Call,728.9204568,-9,26,10,3
Elevator Call,738.0653974,0,70,10,7
Elevator Call,738.1397753,-4,4,10,5
Elevator Call,740.130792,-8,84,10,4
Elevator Call,750.6938181,0,51,10,2
Elevator Call,751.1946711,63,-7,10,6
Elevator Call,754.9447179,63,-2,10,7
Elevator Call,758.7157374,-5,55,10,2
Elevator Call,764.4626483,85,-6,10,8
Elevator Call,766.0673792,87,77,10,1
Elevator Call,768.3495791,-7,44,10,6
Elevator Call,771.141649,-6,24,10,3
Elevator Call,771.4903003,-2,23,10,5
Elevator Call,780.4436244,38,-3,10,9
Elevator Call,782.9467623,-2,8,10,5
Elevator Call,783.8184835,-6,31,10,3
Elevator Call,784.356043,58,-4,10,0
Elevator Call,784.6461975,-2,-8,10,7
Elevator Call,785.7707852,-7,17,10,7
Elevator Call,786.4953524,-4,23,10,3
Elevator Call,789.0527516,-9,90,10,0
Elevator Call,791.932929,-6,-4,10,8
Elevator Call,795.3461922,-2,-7,10,8
Elevator Call,803.8269297,-8,-2,10,9
Elevator Call,806.3304577,-2,68,10,1
Elevator Call,813.8281604,-8,-3,10,2
Elevator Call,815.1884758,-9,22,10,7
Elevator Call,816.2956416,-3,30,10,4
Elevator Call,819.2341386,-5,40,10,6
Elevator Call,820.5004117,-6,-8,10,8
Elevator Call,821.0035425,-3,0,10,8
Elevator Call,827.1554343,-2,33,10,3
Elevator Call,828.4291497,-2,52,10,2
Elevator Call,832.276301,-6,33,10,3
Elevator Call,839.3692862,-9,67,10,9
Elevator Call,842.2040746,16,33,10,4
Elevator Call,842.2405379,-4,10,10,5
Elevator Call,842.3650932,-8,44,10,6
Elevator Call,845.4214996,-9,81,10,4
Elevator Call,846.9077573,79,-7,10,0
Elevator Call,848.6894456,-4,-1,10,1
Elevator Call,856.0403286,-9,15,10,7
Elevator Call,863.8959232,0,55,10,2
Elevator Call,864.3592957,0,76,10,1
Elevator Call,866.6989971,-6,-2,10,9
Elevator Call,867.2166567,0,20,10,7
Elevator Call,872.9847192,-1,0,10,0
Elevator Call,873.1183156,32,-2,10,5
Elevator Call,885.5908012,39,-6,10,6
Elevator Call,886.7445846,-3,55,10,2
Elevator Call,888.0950714,0,14,10,7
Elevator Call,889.3261486,-5,-9,10,8
Elevator Call,889.9477497,-5,87,10,4
Elevator Call,891.9797377,-5,-4,10,8
Elevator Call,902.5104048,-6,47,10,2
Elevator Call,909.7355558,0,42,10,6
Elevator Call,912.7398543,0,86,10,4
Elevator Call,918.4344403,36,0,10,9
Elevator Call,922.2746787,7,-6,10,0
Elevator Call,922.6406285,87,-7,10,1
Elevator Call,924.1034607,72,-3,10,5
Elevator Call,930.1398886,-9,29,10,3
Elevator Call,940.2094487,-3,97,10,0
Elevator Call,940.2730229,24,30,10,3
Elevator Call,954.9932393,30,-3,10,8
Elevator Call,958.9509054,63,-5,10,9
Elevator Call,963.4262854,0,-4,10,1
Elevator Call,969.7502667,-2,30,10,5
Elevator Call,970.8400671,-6,0,10,6
Elevator Call,971.4571037,-3,28,10,3
Elevator Call,973.0380805,-7,-9,10,8
Elevator Call,974.1521739,-1,20,10,7
Elevator Call,974.6240768,-5,55,10,2
Elevator Call,974.8492393,4,29,10,3
Elevator Call,978.1060191,-3,-1,10,8
Elevator Call,980.0218722,0,89,10,4
Elevator Call,982.9829901,65,64,10,9
Elevator Call,987.4565813,-5,99,10,0
Elevator Call,991.8380642,-1,94,10,0
Elevator Call,1004.584094,-3,-4,10,1
Elevator Call,1006.644668,0,-2,10,5
Elevator Call,1007.376452,-4,34,10,6
Elevator Call,1010.278727,27,-8,10,8
Elevator Call,1012.069434,26,60,10,9
Elevator Call,1015.448122,27,64,10,9
Elevator Call,1015.651481,-9,8,10,5
Elevator Call,1016.639269,16,0,10,1
Elevator Call,1018.764648,-4,39,10,6
Elevator Call,1027.315623,45,81,10,4
Elevator Call,1028.143973,-9,59,10,2
Elevator Call,1030.877784,0,88,10,4
Elevator Call,1035.635795,6,67,10,7
Elevator Call,1038.038679,-4,62,10,9
Elevator Call,1038.681993,-9,47,10,2
Elevator Call,1042.305376,-3,13,10,7
Elevator Call,1042.637358,-3,89,10,4
Elevator Call,1043.574103,76,-4,10,8
Elevator Call,1044.017787,-6,0,10,0
Elevator Call,1046.632255,67,74,10,1
Elevator Call,1053.84865,-5,25,10,3
Elevator Call,1057.418852,-5,67,10,5
Elevator Call,1059.536117,-2,56,10,6
Elevator Call,1059.785751,16,0,10,8
Elevator Call,1059.803767,-4,3,10,5
Elevator Call,1062.518092,64,-6,10,8
Elevator Call,1069.559543,7,85,10,4
Elevator Call,1071.377468,-9,-1,10,8
Elevator Call,1071.688745,-8,18,10,7
Elevator Call,1073.564559,-5,82,10,6
Elevator Call,1074.08059,-9,-1,10,0
Elevator Call,1076.372901,-9,94,10,0
Elevator Call,1077.209745,-1,5,10,5
Elevator Call,1078.804214,-7,68,10,1
Elevator Call,1081.612754,-3,63,10,9
Elevator Call,1081.730164,-9,33,10,3
Elevator Call,1082.386404,-7,-3,10,2
Elevator Call,1089.314924,-1,49,10,2
Elevator Call,1089.79576,-5,18,10,7
Elevator Call,1091.219469,-3,0,10,1
Elevator Call,1095.181547,-2,15,10,7
Elevator Call,1096.099982,-5,98,10,0
Elevator Call,1096.605489,-8,14,10,6
Elevator Call,1100.981732,0,-1,10,8
Elevator Call,1110.936322,-6,75,10,1
Elevator Call,1114.165306,-1,71,10,1
Elevator Call,1115.216503,-4,58,10,9
Elevator Call,1119.78358,53,99,10,0
Elevator Call,1121.07694,-5,71,10,1
Elevator Call,1122.868719,32,-4,10,2
Elevator Call,1124.991232,63,-7,10,3
Elevator Call,1128.585262,46,75,10,4
Elevator Call,1131.069891,0,-3,10,5
Elevator Call,1134.857499,5,18,10,7
Elevator Call,1137.286414,-7,41,10,6
Elevator Call,1139.157778,16,0,10,8
Elevator Call,1140.372395,35,53,10,2
Elevator Call,1144.16324,-4,4,10,5
Elevator Call,1150.244865,-2,-5,10,8
Elevator Call,1152.23857,-1,41,10,6
Elevator Call,1152.238899,100,-6,10,9
Elevator Call,1155.344063,-7,87,10,4
Elevator Call,1157.272032,18,-4,10,3
Elevator Call,1162.393014,36,-9,10,8
Elevator Call,1164.567007,4,0,10,8
Elevator Call,1167.60617,16,75,10,1
Elevator Call,1171.89522,70,-5,10,8
Elevator Call,1172.828673,45,-3,10,8
Elevator Call,1173.595821,-6,69,10,1
Elevator Call,1179.70317,62,12,10,5
Elevator Call,1179.741773,30,-3,10,9
Elevator Call,1181.583879,-2,13,10,7
Elevator Call,1181.943604,53,-8,10,0
Elevator Call,1182.254753,91,-4,10,2
Elevator Call,1184.501158,92,-5,10,3
Elevator Call,1189.386665,-2,-7,10,4
Elevator Call,1195.063846,-2,0,10,6
Elevator Call,1197.104352,-5,38,10,6
Elevator Call,1199.279746,-4,99,10,0
Elevator Call,1201.768404,-8,57,10,9
Elevator Call,1202.338981,37,-7,10,8
Elevator Call,1202.357389,-5,-8,10,2
Elevator Call,1207.717372,86,0,10,3
Elevator Call,1210.984716,-2,73,10,4
Elevator Call,1226.106721,-7,78,10,4
Elevator Call,1227.879164,-6,30,10,3
Elevator Call,1227.916575,-2,89,10,4
Elevator Call,1228.007301,0,2,10,5
Elevator Call,1237.161603,-9,94,10,0
Elevator Call,1243.533293,21,39,10,6
Elevator Call,1245.847022,25,-8,10,7
Elevator Call,1246.131936,92,-1,10,9
Elevator Call,1257.293856,58,-7,10,2
Elevator Call,1257.306318,85,70,10,1
Elevator Call,1260.674142,-3,32,10,3
Elevator Call,1265.569939,-9,49,10,2
Elevator Call,1269.100212,-3,-1,10,5
Elevator Call,1269.810623,-2,-5,10,7
Elevator Call,1270.233794,-9,96,10,0
Elevator Call,1273.617486,87,-1,10,8
Elevator Call,1274.234417,-9,-7,10,8
Elevator Call,1276.035326,67,17,10,7
Elevator Call,1277.947371,-1,-9,10,9
Elevator Call,1282.486431,53,0,10,5
Elevator Call,1284.853153,-3,19,10,7
Elevator Call,1291.067588,6,5,10,5
Elevator Call,1293.859385,67,-4,10,6
Elevator Call,1299.440972,-6,33,10,3
Elevator Call,1303.576933,-7,20,10,7
Elevator Call,1322.523904,-5,49,10,2
Elevator Call,1322.584081,-2,20,10,7
Elevator Call,1326.65714,25,-6,10,8
Elevator Call,1327.556104,-9,79,10,4
Elevator Call,1329.815693,-5,85,10,4
Elevator Call,1332.596388,45,-9,10,9
Elevator Call,1333.008876,47,-7,10,0
Elevator Call,1333.026978,-1,0,10,1
Elevator Call,1333.66465,-2,3,10,5
Elevator Call,1334.003981,-6,-8,10,6
Elevator Call,1339.845746,-4,-7,10,8
Elevator Call,1347.00121,95,-5,10,8
Elevator Call,1351.047923,-2,-5,10,8
Elevator Call,1356.797203,-7,2,10,5
Elevator Call,1357.746724,-9,78,10,4
Elevator Call,1358.609305,47,-2,10,9
Elevator Call,1360.177245,-8,33,10,3
Elevator Call,1360.696826,-6,66,10,9
Elevator Call,1361.170575,-9,93,10,0
Elevator Call,1362.436704,-9,25,10,3
Elevator Call,1363.001585,25,-9,10,1
Elevator Call,1364.729248,28,0,10,2
Elevator Call,1364.852418,18,-8,10,6
Elevator Call,1377.859686,-4,-1,10,8
Elevator Call,1379.209577,45,-8,10,0
Elevator Call,1379.834298,83,29,10,3
Elevator Call,1380.252064,95,7,10,5
Elevator Call,1380.39922,11,-7,10,1
Elevator Call,1381.02044,-3,-6,10,2
Elevator Call,1388.303766,-8,-3,10,6
Elevator Call,1388.449849,0,-2,10,8
Elevator Call,1388.939313,-3,-9,10,8
Elevator Call,1389.867181,52,-8,10,8
Elevator Call,1395.865502,-3,72,10,1
Elevator Call,1396.088069,-6,5,10,5
Elevator Call,1398.179221,24,-2,10,9
Elevator Call,1404.163131,57,-7,10,0
Elevator Call,1404.404329,76,21,10,7
Elevator Call,1406.860664,89,-1,10,2
Elevator Call,1409.267186,54,98,10,0
Elevator Call,1409.526698,99,-7,10,4
Elevator Call,1413.514955,-9,-3,10,6
Elevator Call,1422.839749,-9,-5,10,8
Elevator Call,1434.54039,61,99,10,0
Elevator Call,1434.702418,3,-3,10,8
Elevator Call,1439.54322,72,95,10,0
Elevator Call,1446.800178,-5,94,10,1
Elevator Call,1449.854624,-2,95,10,2
Elevator Call,1454.775046,-7,-1,10,9
Elevator Call,1461.628779,-8,76,10,1
Elevator Call,1461.854778,44,0,10,3
Elevator Call,1463.934677,-8,-1,10,4
Elevator Call,1466.860147,45,86,10,4
Elevator Call,1468.221514,-5,-7,10,6
Elevator Call,1471.372913,-7,-2,10,7
Elevator Call,1472.893744,-2,-7,10,8
Elevator Call,1475.613429,-5,-8,10,9
Elevator Call,1476.804176,-7,54,10,2
Elevator Call,1477.203321,-1,58,10,9
Elevator Call,1478.324008,3,-3,10,3
Elevator Call,1481.991827,-1,74,10,1
Elevator Call,1485.182306,-5,12,10,5
Elevator Call,1509.720525,41,-1,10,6
Elevator Call,1512.794714,-6,68,10,1
Elevator Call,1517.463791,-7,0,10,7
Elevator Call,1523.450101,42,-8,10,8
Elevator Call,1523.770075,-4,57,10,9
Elevator Call,1530.722089,13,22,10,7
Elevator Call,1533.677664,-8,33,10,3
Elevator Call,1538.697386,23,-7,10,2
Elevator Call,1545.911057,-3,40,10,6
Elevator Call,1556.255029,-9,14,10,7
Elevator Call,1557.761447,-3,26,10,3
Elevator Call,1559.209054,70,29,10,3
Elevator Call,1563.335842,90,-5,10,4
Elevator Call,1567.785137,-2,0,10,5
Elevator Call,1569.120388,-2,74,10,1
Elevator Call,1570.319039,55,-3,10,0
Elevator Call,1571.448044,-7,33,10,3
Elevator Call,1576.553901,-1,67,10,9
Elevator Call,1592.472343,-1,9,10,5
Elevator Call,1594.366927,-5,74,10,1
Elevator Call,1604.523745,-7,-6,10,2
Elevator Call,1608.830049,45,-3,10,4
Elevator Call,1611.532694,-4,-5,10,6
Elevator Call,1612.671065,-1,-6,10,8
Elevator Call,1618.922787,25,-6,10,8
Elevator Call,1620.161178,38,-2,10,8
Elevator Call,1620.63401,-2,30,10,3
Elevator Call,1624.301982,0,-5,10,0
Elevator Call,1637.18872,-9,87,10,4
Elevator Call,1640.284775,-6,78,10,4
Elevator Call,1642.798184,-6,37,10,6
Elevator Call,1644.826079,-7,33,10,5
Elevator Call,1651.989098,-5,66,10,9
Elevator Call,1652.402655,56,0,10,2
Elevator Call,1656.413041,-9,-6,10,7
Elevator Call,1657.539101,4,-7,10,8
Elevator Call,1657.936795,44,-1,10,0
Elevator Call,1660.523777,25,-1,10,2
Elevator Call,1662.463167,40,-3,10,5
Elevator Call,1663.448798,-2,31,10,3
Elevator Call,1666.979926,-7,-3,10,6
Elevator Call,1674.943313,-8,80,10,4
Elevator Call,1675.790596,-9,50,10,2
Elevator Call,1677.610796,-9,71,10,1
Elevator Call,1677.954029,-6,25,10,3
Elevator Call,1678.868479,77,-2,10,7
Elevator Call,1681.804492,-5,-2,10,8
Elevator Call,1688.215626,69,-2,10,9
Elevator Call,1688.525186,-3,82,10,4
Elevator Call,1692.768137,23,-8,10,0
Elevator Call,1698.93047,33,-8,10,5
Elevator Call,1700.017068,75,-1,10,6
Elevator Call,1703.126421,-5,86,10,4
Elevator Call,1703.186962,9,-8,10,7
Elevator Call,1704.253292,-5,-1,10,8
Elevator Call,1707.747213,88,24,10,3
Elevator Call,1707.900023,-9,92,10,0
Elevator Call,1711.981484,-2,-9,10,9
Elevator Call,1712.701144,-4,55,10,2
Elevator Call,1713.537293,-9,92,10,0
Elevator Call,1721.549105,-2,71,10,1
Elevator Call,1722.327992,-1,44,10,6
Elevator Call,1722.503754,-6,19,10,7
Elevator Call,1732.03588,-8,3,10,5
Elevator Call,1732.601233,41,-1,10,8
Elevator Call,1735.789356,-4,13,10,7
Elevator Call,1735.799205,-9,-7,10,8
Elevator Call,1735.992101,-2,-6,10,8
Elevator Call,1745.583238,0,-1,10,9
Elevator Call,1747.436947,81,67,10,9
Elevator Call,1747.725064,14,-4,10,1
Elevator Call,1754.525699,82,2,10,5
Elevator Call,1764.68218,-3,-1,10,2
Elevator Call,1767.311089,-1,34,10,6
Elevator Call,1767.325723,55,0,10,8
Elevator Call,1767.490218,-7,-6,10,8
Elevator Call,1772.23416,-9,34,10,6
Elevator Call,1773.282119,0,-6,10,8
Elevator Call,1775.155944,58,-5,10,0
Elevator Call,1776.02885,-5,7,10,5
Elevator Call,1776.250526,1,-6,10,1
Elevator Call,1778.697945,-3,-5,10,2
Elevator Call,1782.141978,-7,14,10,7
Elevator Call,1782.743079,55,-3,10,4
Elevator Call,1784.367607,-5,75,10,1
Elevator Call,1785.61671,-6,92,10,0
Elevator Call,1786.504196,-5,38,10,6
Elevator Call,1787.126905,-4,95,10,0
Elevator Call,1787.705543,-9,0,10,8
Elevator Call,1789.236391,79,-5,10,9
Elevator Call,1792.152619,95,-2,10,2
Elevator Call,1799.084668,72,-3,10,3
Elevator Call,1799.503932,0,-2,10,4
Elevator Call,1806.1627,-1,-4,10,5
Elevator Call,1806.225479,42,-1,10,7
Elevator Call,1809.508578,0,-3,10,8
Elevator Call,1810.747864,-3,50,10,2
Elevator Call,1811.820056,86,-8,10,8
Elevator Call,1811.842867,58,45,10,6
Elevator Call,1812.693302,66,-8,10,9
Elevator Call,1816.078578,-7,96,10,0
Elevator Call,1816.840925,15,-8,10,1
Elevator Call,1817.194675,-5,13,10,7
Elevator Call,1830.690548,-1,49,10,2
Elevator Call,1837.249099,72,3,10,5
Elevator Call,1842.963127,0,-2,10,3
Elevator Call,1845.779271,-1,24,10,3
Elevator Call,1850.100587,43,-9,10,4
Elevator Call,1850.507014,-6,24,10,3
Elevator Call,1854.060087,-8,67,10,9
Elevator Call,1854.204052,-9,99,10,0
Elevator Call,1855.067401,0,40,10,6
Elevator Call,1857.236918,56,0,10,1
Elevator Call,1858.02285,0,-4,10,4
Elevator Call,1861.066333,-3,29,10,3
Elevator Call,1862.013082,16,-6,10,5
Elevator Call,1864.535694,-8,57,10,9
Elevator Call,1866.866892,0,19,10,7
Elevator Call,1867.61907,-9,-1,10,8
Elevator Call,1868.738046,15,-2,10,8
Elevator Call,1870.621292,-8,45,10,6
Elevator Call,1872.495749,57,14,10,7
Elevator Call,1895.160486,64,0,10,1
Elevator Call,1895.469887,-8,6,10,5
Elevator Call,1895.848892,97,-1,10,2
Elevator Call,1897.32482,28,-6,10,4
Elevator Call,1913.898811,48,-6,10,8
Elevator Call,1914.121828,59,-8,10,8
Elevator Call,1922.274154,-7,6,10,5
Elevator Call,1923.932602,0,-9,10,8
Elevator Call,1925.17166,-7,0,10,8
Elevator Call,1927.38688,64,-2,10,9
Elevator Call,1932.536643,70,-5,10,0
Elevator Call,1939.85871,-9,-8,10,1
Elevator Call,1940.156619,35,-3,10,2
Elevator Call,1940.270844,100,0,10,4
Elevator Call,1941.771413,84,-2,10,6
Elevator Call,1942.337111,0,-1,10,7
Elevator Call,1945.755915,41,-1,10,8
Elevator Call,1947.648187,-4,-7,10,8
Elevator Call,1953.468662,-5,98,10,0
Elevator Call,1956.339012,-2,-4,10,9
Elevator Call,1956.537192,0,43,10,6
Elevator Call,1958.696758,0,-7,10,1
Elevator Call,1959.62545,59,-3,10,2
Elevator Call,1959.731771,90,-4,10,3
Elevator Call,1960.539922,71,-7,10,4
Elevator Call,1961.688532,-8,14,10,7
Elevator Call,1961.98002,-1,30,10,3
Elevator Call,1962.513858,-6,-1,10,5
Elevator Call,1964.206282,-1,60,10,9
Elevator Call,1965.986867,35,-9,10,8
Elevator Call,1968.40242,-9,20,10,7
Elevator Call,1972.414669,60,-6,10,0
Elevator Call,1981.687761,-8,15,10,7
Elevator Call,1983.896635,-3,97,10,0
Elevator Call,1984.488252,71,-7,10,1
Elevator Call,1984.564874,91,-2,10,2
Elevator Call,1991.114587,1,-1,10,4
Elevator Call,1992.341247,58,0,10,5
Elevator Call,1992.697637,-5,0,10,6
Elevator Call,1992.94629,-5,0,10,8
Elevator Call,1992.988064,22,66,10,9
Elevator Call,1996.930465,8,-7,10,1
Elevator Call,1998.824301,73,-7,10,2
Elevator Call,2001.664914,-8,27,10,3
Elevator Call,2004.237952,35,-5,10,4
Elevator Call,2005.179931,96,21,10,7
Elevator Call,2008.921539,-1,-6,10,5
Elevator Call,2013.481514,83,-2,10,6
Elevator Call,2030.476631,80,-6,10,8
Elevator Call,2034.337359,1,-2,10,8
Elevator Call,2035.456188,-1,48,10,2
Elevator Call,2038.102722,0,-5,10,9
Elevator Call,2039.09104,-9,21,10,7
Elevator Call,2041.349394,-5,-2,10,0
Elevator Call,2041.757771,97,-3,10,1
Elevator Call,2043.312682,96,-1,10,3
Elevator Call,2048.290259,-6,-3,10,4
Elevator Call,2051.249226,42,0,10,5
Elevator Call,2063.141072,16,-4,10,6
Elevator Call,2064.927341,54,68,10,1
Elevator Call,2070.493198,-9,29,10,3
Elevator Call,2073.297339,100,-3,10,8
Elevator Call,2074.103499,73,-2,10,9
Elevator Call,2074.392881,-4,0,10,0
Elevator Call,2077.82055,-9,-6,10,2
Elevator Call,2079.990628,-5,18,10,7
Elevator Call,2083.030794,67,36,10,6
Elevator Call,2090.924878,-7,-2,10,4
Elevator Call,2090.926411,69,97,10,0
Elevator Call,2091.053498,-4,71,10,1
Elevator Call,2091.961095,69,-5,10,5
Elevator Call,2102.368294,-7,68,10,1
Elevator Call,2102.786648,42,-7,10,9
Elevator Call,2118.658887,-6,-8,10,2
Elevator Call,2118.723455,-3,73,10,1
Elevator Call,2118.926976,-6,10,10,5
Elevator Call,2121.7441,27,0,10,3
Elevator Call,2125.722554,6,5,10,5
Elevator Call,2127.263999,43,-7,10,4
Elevator Call,2127.47492,45,-6,10,6
Elevator Call,2133.324433,-1,-2,10,8
Elevator Call,2135.67454,-2,-6,10,8
Elevator Call,2136.761554,0,15,10,7
Elevator Call,2137.806019,-1,0,10,9
Elevator Call,2139.131478,95,-5,10,0
Elevator Call,2143.53515,-4,-2,10,2
Elevator Call,2148.225862,-8,-3,10,3
Elevator Call,2152.579322,95,-2,10,4
Elevator Call,2152.934385,0,30,10,3
Elevator Call,2154.858907,83,-9,10,6
Elevator Call,2158.31747,87,70,10,1
Elevator Call,2158.987833,-7,-9,10,8
Elevator Call,2160.743535,14,-7,10,8
Elevator Call,2169.721824,-1,75,10,1
Elevator Call,2172.157075,-4,-8,10,9
Elevator Call,2174.362476,0,88,10,4
Elevator Call,2175.032117,-5,-8,10,0
